Submission ID,Participants,rCERR,rWERR,sCERR,sWERR
191909,lacemaker,0.2223195060872617,0.9096119929453261,-0.29392776480330424,-2.778028933092224
191478,MichaelIbrahim,0.2202225612423971,0.46362433862433844,-0.4237889742381692,-2.283001808318264
190471,shoji,0.21809077758380171,0.7434062850729518,-0.10049008777671377,-0.5186585566332402
190920,"konstantina_liagkou, manos_papadatos",0.212118816611771,0.9281305114638447,0.05890221267775487,0.5575647980711271
190587,shoji,0.20834418888984454,0.6929012345679013,-0.34218615542214853,-1.7563519462253643
190993,shoji,0.20651670350972767,0.7434062850729518,-0.10049008777671377,-0.5186585566332402
190982,shoji,0.20651670350972767,0.7434062850729518,-0.1377297158577417,-0.7384194567738872
191121,"konstantina_liagkou, manos_papadatos",0.19889130338425778,0.8664021164021165,0.025591086761698915,0.4671488848704038
191123,"konstantina_liagkou, manos_papadatos",0.19889130338425778,0.8664021164021165,0.025591086761698915,0.4671488848704038
190481,shoji,0.19751464589655887,0.7434062850729518,-0.13781563143137135,-0.7145597019014741
190589,shoji,0.19751464589655887,0.7434062850729518,-0.13781563143137135,-0.7145597019014741
190918,"konstantina_liagkou, manos_papadatos",0.19485904531974166,0.8355379188712522,0.0,0.0
190470,shoji,0.19022413196309348,0.6508136924803591,-0.10049008777671377,-0.5186585566332402
189719,shoji,0.1886290175706042,0.5582210998877666,-0.10049008777671377,-0.5186585566332402
190574,shoji,0.18034148983451392,0.6122334455667789,-0.10049008777671377,-0.5186585566332402
191477,MichaelIbrahim,0.1786310747385748,0.5138888888888888,-0.09953471969874822,-0.8009342977697409
188625,shoji,0.17655172288461388,0.5582210998877666,-0.10049008777671377,-0.5186585566332402
189171,shoji,0.17655172288461388,0.5582210998877666,-0.10049008777671377,-0.5186585566332402
189201,shoji,0.17655172288461388,0.5582210998877666,-0.10049008777671377,-0.5186585566332402
190478,shoji,0.173422482915507,0.5529300945967612,-0.25431389937513765,-1.0071556432315925
189828,shoji,0.16873064142022937,0.6508136924803591,-0.10049008777671377,-0.5186585566332402
189716,shoji,0.1667668776529088,0.49649270482603824,-0.10049008777671377,-0.5186585566332402
190917,"konstantina_liagkou, manos_papadatos",0.16561927923787031,0.6768077601410936,0.0,0.0
189545,shoji,0.15468958296691845,0.49649270482603824,-0.10049008777671377,-0.5186585566332402
191815,"konstantina_liagkou, manos_papadatos",0.14868470970063632,1.2081128747795415,-0.017592103202591195,1.0759493670886076
190976,shoji,0.14537162434737955,0.46673080006413337,-0.6417231860071179,-3.0224258863499367
191133,"konstantina_liagkou, manos_papadatos",0.1444992284822695,2.5357142857142856,0.08478742370530906,1.398432790837854
191812,MichaelIbrahim,0.13849801677753987,0.6785714285714286,-0.1948337089599774,-1.0812236286919832
191810,MichaelIbrahim,0.13849801677753987,0.6785714285714286,-0.1948337089599774,-1.0812236286919832
190915,"konstantina_liagkou, manos_papadatos",0.13637951315599897,0.6768077601410936,0.0,0.0
190575,shoji,0.11482548410111691,0.27294773128106475,-0.2137715010456462,-1.1651323360184123
190035,shoji,0.10955388477140075,0.20482603815937148,-0.1613621483239576,-0.6442133815551536
190498,shoji,0.10637841587143995,0.6322951739618407,-0.26807284268829124,-0.9280417191809597
190561,Bonum,0.10399437558218202,0.21053791887125217,-0.011564184258578457,-0.21097046413502107
191399,"konstantina_liagkou, manos_papadatos",0.09642957650876482,0.5665584415584415,-0.0217559676599712,0.9538878842676315
189314,shoji,0.0855593656203477,0.23456790123456794,-0.12078723709400091,-0.580671087000201
189544,shoji,0.0855593656203477,0.23456790123456794,-0.059935170221557366,-0.27124773960216997
189170,shoji,0.0855593656203477,0.23456790123456794,-0.08943673105995058,-0.40486236688768334
188684,shoji,0.0855593656203477,0.23456790123456794,-0.08943673105995058,-0.40486236688768334
189312,shoji,0.0855593656203477,0.23456790123456794,-0.08943673105995058,-0.40486236688768334
189168,shoji,0.0855593656203477,0.23456790123456794,-0.059935170221557366,-0.27124773960216997
191814,MichaelIbrahim,0.08351083642486237,0.32164902998236333,-0.19315578904373915,-1.0586196503918022
191390,"konstantina_liagkou, manos_papadatos",0.08176070806070788,0.845238095238095,-0.01930033978795427,0.9124472573839664
190037,shoji,0.07577452038864263,0.17283950617283952,-0.059935170221557366,-0.27124773960216997
189539,shoji,0.07472015339224662,0.17283950617283952,-0.12078723709400091,-0.580671087000201
189166,shoji,0.07054435060533269,0.15520282186948853,-0.10861586416313432,-0.510347598955194
189541,shoji,0.06341173766397595,0.17283950617283952,-0.034618714525354845,0.045207956600361685
189540,shoji,0.060475139147232376,0.17283950617283952,-0.14039705018855453,-0.5726341169379144
191398,"konstantina_liagkou, manos_papadatos",0.05938766891403842,0.5665584415584415,-0.07749234607059365,0.9538878842676315
189674,Bonum,0.05514810868035964,-0.041666666666666664,0.004664312982576999,2.2485529612661398e-17
189549,Bonum,0.05514810868035964,-0.041666666666666664,0.004664312982576999,2.2485529612661398e-17
191480,MichaelIbrahim,0.05086366928472188,1.210758377425044,-0.4522921179588742,-3.212162310263576
189440,Bonum,0.04302808089495714,0.11728395061728397,-0.08496164790812238,-0.6417018284106891
190432,Bonum,0.026984126984126968,0.19047619047619044,-0.016228497241155455,-0.21097046413502107
189610,Bonum,0.026770042249918427,0.23809523809523803,-0.057942803241558864,-0.43073136427566816
188530,Bonum,0.021862139917695422,0.06172839506172841,0.0,0.0
190649,"konstantina_liagkou, manos_papadatos",0.021862139917695422,0.06172839506172841,0.0,0.0
188536,Bonum,0.021862139917695422,0.06172839506172841,-0.08997269793993548,-0.46317606444188725
188531,Bonum,0.021862139917695422,0.06172839506172841,0.0,0.0
188504,shoji,0.021862139917695422,0.06172839506172841,0.0,0.0
188715,Bonum,0.021862139917695422,0.06172839506172841,0.0,0.0
189714,shoji,0.021862139917695422,0.06172839506172841,0.0,0.0
189529,lacemaker,0.021862139917695422,0.06172839506172841,0.0,0.0
188713,Bonum,0.021862139917695422,0.06172839506172841,0.0,0.0
191811,MichaelIbrahim,0.0168350168350168,0.0,-0.03315250150693189,-0.09041591320072333
190293,Bonum,0.015873015873015855,0.0,-0.016228497241155455,-0.21097046413502107
191662,MichaelIbrahim,0.015369935982199637,0.27976190476190477,-0.20692934058153126,-0.7396524010448062
189559,Bonum,0.013542529022405188,0.29982363315696636,-0.08639185067794808,-0.7522101667671289
189565,Bonum,0.013542529022405188,0.29982363315696636,-0.057942803241558864,-0.43073136427566816
189926,Bonum,0.011111111111111112,0.19047619047619044,0.0,0.0
189927,Bonum,0.011111111111111112,0.19047619047619044,0.0,0.0
191129,nikhilbyte,0.010288065843621377,0.06172839506172841,0.0,0.0
188516,shoji,0.00978484523170508,0.06172839506172841,0.0,0.0
190290,Bonum,0.008000512032770107,0.0,-0.016228497241155455,-0.07911392405063292
188523,Bonum,0.00761712567268118,-0.017636684303350986,0.0,0.0
189200,Bonum,0.00761712567268118,-0.017636684303350986,0.0,0.0
189034,Bonum,0.00761712567268118,-0.017636684303350986,0.0,0.0
188505,shoji,0.00761712567268118,-0.017636684303350986,0.0,0.0
190291,Bonum,0.002486121343725372,0.09259259259259262,-0.03301773524064357,-0.3074141048824593
190011,Bonum,0.0,0.06172839506172841,-0.08151131568853089,-0.19690576652601968
190018,Bonum,0.0,0.06172839506172841,-0.08151131568853089,-0.19690576652601968
190652,"konstantina_liagkou, manos_papadatos",0.0,0.0,0.0,0.0
190019,Bonum,0.0,0.0,-0.03616636528028934,-0.09041591320072333
189526,Bonum,0.0,0.0,-0.01808318264014467,0.0
189713,shoji,0.0,0.0,0.0,0.0
190430,Bonum,0.0,0.0,-0.030138637733574426,-0.15822784810126583
190036,shoji,0.0,0.0,-0.02950156083839319,-0.13361462728551335
189822,shoji,0.0,0.0,0.0,0.0
190426,Bonum,0.0,0.0,0.0,0.0
189820,shoji,0.0,0.0,0.0,0.0
189710,Bonum,0.0,0.0,0.0,0.0
189704,Bonum,0.0,0.0,0.0,0.0
